Date, Price, Grid load forecast, Wind power forecast
2019-02-27 12:00,40.52,51818,1255
2019-02-27 13:00,40.31,51207,1291
2019-02-27 14:00,40.34,50948,1334
2019-02-27 15:00,40.91,50845,1382
2019-02-27 16:00,42.05,51391,1432
2019-02-27 17:00,42.68,52862,1505
2019-02-27 18:00,42.73,53305,1659
2019-02-27 19:00,42.06,52422,1765
2019-02-27 20:00,41.12,51001,1835
2019-02-27 21:00,40.77,49792,1852
2019-02-27 22:00,40.03,47920,1845
2019-02-27 23:00,38.75,45707,1832
2019-02-28 00:00,37.79,43820,2560
2019-02-28 01:00,36.58,42968,2605
2019-02-28 02:00,36.02,42747,2598
2019-02-28 03:00,36.01,43031,2636
2019-02-28 04:00,36.98,43980,2678
2019-02-28 05:00,38.52,46321,2543
2019-02-28 06:00,41.33,50187,2306
2019-02-28 07:00,43.04,53509,2011
2019-02-28 08:00,43.5,54102,1714
2019-02-28 09:00,42.55,53800,1386
2019-02-28 10:00,42.46,53570,1104
2019-02-28 11:00,41.48,53035,851
2019-02-28 12:00,41.36,52388,634
2019-02-28 13:00,41.43,52043,593
2019-02-28 14:00,41.6,51963,609
2019-02-28 15:00,41.69,51964,623
2019-02-28 16:00,42.74,52454,564
2019-02-28 17:00,44.5,54216,471
2019-02-28 18:00,45.51,54925,444
2019-02-28 19:00,44.89,54199,393
2019-02-28 20:00,43.77,52642,288
2019-02-28 21:00,43.15,51330,218
2019-02-28 22:00,42.59,49529,171
2019-02-28 23:00,41.43,47433,154
2019-03-01 00:00,41.46,45712,167
2019-03-01 01:00,40.85,45126,192
2019-03-01 02:00,40.69,45002,222
2019-03-01 03:00,41.02,45344,245
2019-03-01 04:00,41.92,46318,278
2019-03-01 05:00,43.39,48791,307
2019-03-01 06:00,45.47,52791,335
2019-03-01 07:00,46.47,56327,337
2019-03-01 08:00,48.12,57104,301
2019-03-01 09:00,48.26,56601,252
2019-03-01 10:00,48.14,56128,238
2019-03-01 11:00,46.72,55357,224
2019-03-01 12:00,45.99,54420,216
2019-03-01 13:00,45.69,53490,209
2019-03-01 14:00,45.28,53001,193
2019-03-01 15:00,45.24,52493,158
2019-03-01 16:00,45.5,52909,129
2019-03-01 17:00,46.11,54772,120
2019-03-01 18:00,46.32,55411,127
2019-03-01 19:00,45.87,54286,124
2019-03-01 20:00,45.02,52457,118
2019-03-01 21:00,44.5,51069,123
2019-03-01 22:00,44.19,49542,141
2019-03-01 23:00,43.32,47876,193
2019-03-02 00:00,43.72,46680,196
2019-03-02 01:00,42.8,45809,234
2019-03-02 02:00,41.78,45491,263
2019-03-02 03:00,40.92,45518,278
2019-03-02 04:00,41,45747,325
2019-03-02 05:00,41.03,46551,372
2019-03-02 06:00,41.59,47544,439
2019-03-02 07:00,42.14,48823,470
2019-03-02 08:00,43.23,50485,500
2019-03-02 09:00,43.58,51838,523
2019-03-02 10:00,43.68,51899,595
2019-03-02 11:00,43.1,51326,695
2019-03-02 12:00,42.64,50726,827
2019-03-02 13:00,41.02,50150,969
2019-03-02 14:00,40.29,49849,1155
2019-03-02 15:00,40.47,49995,1280
2019-03-02 16:00,41.63,50964,1395
2019-03-02 17:00,43.73,52966,1541
2019-03-02 18:00,44.84,53798,1729
2019-03-02 19:00,43.65,52426,1928
2019-03-02 20:00,41.5,50758,2183
2019-03-02 21:00,41.06,49666,2406
2019-03-02 22:00,40.89,48365,2487
2019-03-02 23:00,39.76,46798,2529
2019-03-03 00:00,39.78,45503,3220
2019-03-03 01:00,39.1,44799,3265
2019-03-03 02:00,37.95,44465,3363
2019-03-03 03:00,37.83,44414,3583
2019-03-03 04:00,38.54,44658,3862
2019-03-03 05:00,37.58,45199,3982
2019-03-03 06:00,37,45738,3895
2019-03-03 07:00,38.58,46615,3685
2019-03-03 08:00,39.99,48178,3516
2019-03-03 09:00,41.04,49714,3348
2019-03-03 10:00,41.56,50454,3324
2019-03-03 11:00,41.31,50424,3351
2019-03-03 12:00,40.98,50033,3416
2019-03-03 13:00,40.6,49632,3433
2019-03-03 14:00,39.83,49340,3244
2019-03-03 15:00,39.15,49369,2799
2019-03-03 16:00,40.01,50343,2381
2019-03-03 17:00,41.79,52124,1965
2019-03-03 18:00,42.92,53278,1661
2019-03-03 19:00,43.14,52747,1475
2019-03-03 20:00,42.68,51453,1302
2019-03-03 21:00,41.8,50511,1220
2019-03-03 22:00,41.31,49027,1361
2019-03-03 23:00,40.91,47260,1524
2019-03-04 00:00,40.14,45218,2151
2019-03-04 01:00,39.87,44592,2648
2019-03-04 02:00,38.91,44480,3188
2019-03-04 03:00,39.15,44829,3583
2019-03-04 04:00,39.92,45729,3938
2019-03-04 05:00,41.45,48125,3892
2019-03-04 06:00,42.54,52396,3713
2019-03-04 07:00,43.22,55977,3448
2019-03-04 08:00,44.17,56887,3159
2019-03-04 09:00,44.49,56754,2987
2019-03-04 10:00,44.32,56547,3009
2019-03-04 11:00,43.75,55986,3078
2019-03-04 12:00,43.07,55349,3284
2019-03-04 13:00,42.93,55022,3494
2019-03-04 14:00,42.87,54795,3719
2019-03-04 15:00,42.82,54674,3722
2019-03-04 16:00,42.87,54882,3672
2019-03-04 17:00,43.35,56118,3728
2019-03-04 18:00,43.23,56607,3761
2019-03-04 19:00,42.93,55877,3790
2019-03-04 20:00,41.91,54132,3826
2019-03-04 21:00,41.46,52620,3798
2019-03-04 22:00,40.35,50531,3774
2019-03-04 23:00,38.54,48144,3768
2019-03-05 00:00,38.81,46835,3644
2019-03-05 01:00,37.39,46020,3593
2019-03-05 02:00,37.19,45780,3373
2019-03-05 03:00,37.69,46025,3240
2019-03-05 04:00,38.38,47073,3197
2019-03-05 05:00,40.56,49531,3029
2019-03-05 06:00,42.28,53612,2879
2019-03-05 07:00,44.29,57095,2750
2019-03-05 08:00,44.82,57821,2609
2019-03-05 09:00,44.86,57468,2414
2019-03-05 10:00,44.84,57362,2348
2019-03-05 11:00,44.53,56859,2295
2019-03-05 12:00,44.14,56417,2259
2019-03-05 13:00,43.95,56168,2252
2019-03-05 14:00,43.91,56182,2262
2019-03-05 15:00,44.49,56415,2124
2019-03-05 16:00,46.12,56785,1915
2019-03-05 17:00,47.97,58148,1626
2019-03-05 18:00,51.24,58745,1390
2019-03-05 19:00,50.74,57917,1222
2019-03-05 20:00,47.74,56502,1108
2019-03-05 21:00,46.36,55224,1014
2019-03-05 22:00,44.69,53109,905
2019-03-05 23:00,42.64,50810,815
2019-03-06 00:00,43.06,49530,719
2019-03-06 01:00,42.74,48812,641
2019-03-06 02:00,42.5,48616,658
2019-03-06 03:00,42.56,48860,744
2019-03-06 04:00,43.43,49830,877
2019-03-06 05:00,44.82,52256,1035
2019-03-06 06:00,45.58,56425,1207
2019-03-06 07:00,47.72,60101,1452
2019-03-06 08:00,47.93,60780,1715
2019-03-06 09:00,47.83,60288,1824
2019-03-06 10:00,47.39,59773,1917
2019-03-06 11:00,46.8,58838,2102
2019-03-06 12:00,46.12,58158,2389
2019-03-06 13:00,45.77,57611,2674
2019-03-06 14:00,45.19,57250,2944
2019-03-06 15:00,44.65,56990,3096
2019-03-06 16:00,45.03,57311,3175
2019-03-06 17:00,45.62,58627,3271
2019-03-06 18:00,45.96,59096,3280
2019-03-06 19:00,44.88,58114,3213
2019-03-06 20:00,43.85,56375,3065
2019-03-06 21:00,42.95,54802,2804
2019-03-06 22:00,41.52,52432,2565
2019-03-06 23:00,40.91,49969,2366
2019-03-07 00:00,40.86,48356,2535
2019-03-07 01:00,39.97,47385,2374
2019-03-07 02:00,39.93,46952,2182
2019-03-07 03:00,40.02,47032,2000
2019-03-07 04:00,40.8,47718,1908
2019-03-07 05:00,43.05,49833,1824
2019-03-07 06:00,44.8,53603,1736
2019-03-07 07:00,47.01,56944,1676
2019-03-07 08:00,47.92,57399,1632
2019-03-07 09:00,47.71,56869,1579
2019-03-07 10:00,47.5,56524,1611
2019-03-07 11:00,46.74,56164,1740
2019-03-07 12:00,45.97,55676,2018
2019-03-07 13:00,45.63,55514,2451
2019-03-07 14:00,44.95,55380,3112
2019-03-07 15:00,44.46,55171,3610
2019-03-07 16:00,44.01,55396,3643
2019-03-07 17:00,44.94,57090,3778
2019-03-07 18:00,45.23,57530,3715
2019-03-07 19:00,45,56603,3600
2019-03-07 20:00,43.02,54672,3397
2019-03-07 21:00,41.9,53005,3150
2019-03-07 22:00,40.68,50851,2934
2019-03-07 23:00,39.52,48373,2645
2019-03-08 00:00,40.04,46413,3518
2019-03-08 01:00,39.52,45555,3219
2019-03-08 02:00,38.98,45236,2916
2019-03-08 03:00,39.12,45438,2798
2019-03-08 04:00,39.1,46365,2951
2019-03-08 05:00,39.71,48775,3365
2019-03-08 06:00,41.7,52635,3769
2019-03-08 07:00,43.02,56104,4011
2019-03-08 08:00,43.45,57050,4230
2019-03-08 09:00,43.22,56724,4069
2019-03-08 10:00,42.82,56383,4027
2019-03-08 11:00,42.03,55773,4079
2019-03-08 12:00,41.44,55103,4150
2019-03-08 13:00,40.83,54516,4280
2019-03-08 14:00,40.4,53902,4368
2019-03-08 15:00,40.3,53634,4400
2019-03-08 16:00,40.75,53938,4252
2019-03-08 17:00,42.61,55457,4268
2019-03-08 18:00,44.02,56247,3994
2019-03-08 19:00,43.88,55149,3694
2019-03-08 20:00,42.93,53090,3405
2019-03-08 21:00,41.94,51573,3082
2019-03-08 22:00,41.18,49828,2831
2019-03-08 23:00,39.49,48060,2515
2019-03-09 00:00,41.17,46767,2689
2019-03-09 01:00,40.44,45884,2824
2019-03-09 02:00,39.91,45498,3107
2019-03-09 03:00,38.98,45458,3435
2019-03-09 04:00,39.31,45789,3802
2019-03-09 05:00,39.87,46821,4067
2019-03-09 06:00,39.78,48061,4192
2019-03-09 07:00,40.32,49358,4244
2019-03-09 08:00,40.34,51172,4414
2019-03-09 09:00,41.74,52660,4362
2019-03-09 10:00,42.35,53007,4332
2019-03-09 11:00,41.59,52717,4275
2019-03-09 12:00,40.22,52226,4257
2019-03-09 13:00,39.73,51775,4311
2019-03-09 14:00,39.37,51364,4305
2019-03-09 15:00,39.3,51451,4244
2019-03-09 16:00,39.99,52155,4130
2019-03-09 17:00,41.6,53666,4283
2019-03-09 18:00,42.59,54568,4308
2019-03-09 19:00,42.28,53466,4331
2019-03-09 20:00,40.5,51744,4265
2019-03-09 21:00,40.49,50662,4119
2019-03-09 22:00,40.41,49401,4048
2019-03-09 23:00,39.98,47972,3819
2019-03-10 00:00,39.98,47151,4004
2019-03-10 01:00,39.71,46594,3994
2019-03-10 02:00,39.54,46378,4092
2019-03-10 03:00,39.85,46396,4121
2019-03-10 04:00,39.95,46587,3967
2019-03-10 05:00,40.1,47110,3608
2019-03-10 06:00,40.36,47634,3203
2019-03-10 07:00,40.95,48601,2849
2019-03-10 08:00,41.37,50069,2517
2019-03-10 09:00,42.08,51372,2186
2019-03-10 10:00,42.08,51726,1975
2019-03-10 11:00,42.22,51545,1716
2019-03-10 12:00,42.02,50925,1407
2019-03-10 13:00,41.65,50451,1151
2019-03-10 14:00,41.61,50262,935
2019-03-10 15:00,41.49,50384,808
2019-03-10 16:00,42.13,51422,752
2019-03-10 17:00,43.38,53218,777
2019-03-10 18:00,44.43,54718,749
2019-03-10 19:00,44.15,54633,811
2019-03-10 20:00,43.27,53510,868
2019-03-10 21:00,42.68,52612,822
2019-03-10 22:00,42.45,51174,797
2019-03-10 23:00,41.3,49498,795
2019-03-11 00:00,42.05,47964,473
2019-03-11 01:00,41.33,47460,426
2019-03-11 02:00,41.51,47416,333
2019-03-11 03:00,41.51,47892,242
2019-03-11 04:00,42.24,49054,224
2019-03-11 05:00,43.91,51539,207
2019-03-11 06:00,45.63,55732,172
2019-03-11 07:00,47.96,59171,170
2019-03-11 08:00,49.11,60082,145
2019-03-11 09:00,48.09,59349,145
2019-03-11 10:00,47.05,58525,166
2019-03-11 11:00,46.3,57617,207
2019-03-11 12:00,45.7,56687,297
2019-03-11 13:00,45.38,56086,439
2019-03-11 14:00,45.01,55827,698
2019-03-11 15:00,44.8,55640,960
2019-03-11 16:00,44.98,55760,1154
2019-03-11 17:00,46.49,57066,1367
2019-03-11 18:00,49.03,58118,1474
2019-03-11 19:00,48.85,57888,1542
2019-03-11 20:00,47.69,56354,1587
2019-03-11 21:00,46.38,55002,1565
2019-03-11 22:00,46.08,53132,1401
2019-03-11 23:00,44.01,51012,1231
2019-03-12 00:00,42.78,49495,1108
2019-03-12 01:00,42.28,48732,1066
2019-03-12 02:00,42.2,48529,1023
2019-03-12 03:00,42.03,48798,932
2019-03-12 04:00,42.81,49922,920
2019-03-12 05:00,44.2,52335,981
2019-03-12 06:00,46.85,56452,1108
2019-03-12 07:00,52.1,59993,1320
2019-03-12 08:00,51.85,60533,1658
2019-03-12 09:00,48.29,59724,1987
2019-03-12 10:00,47.58,58987,2411
2019-03-12 11:00,46.81,58081,2910
2019-03-12 12:00,45.53,57194,3339
2019-03-12 13:00,44.97,56555,3810
2019-03-12 14:00,44.59,56309,4191
2019-03-12 15:00,44.35,56251,4370
2019-03-12 16:00,44.27,56759,4315
2019-03-12 17:00,44.79,58215,4503
2019-03-12 18:00,45.29,59031,4533
2019-03-12 19:00,44.82,58450,4506
2019-03-12 20:00,43.42,57042,4483
2019-03-12 21:00,43.19,55719,4333
2019-03-12 22:00,42.21,53599,4132
2019-03-12 23:00,40.58,51139,3628
2019-03-13 00:00,39.71,49022,3448
2019-03-13 01:00,39.13,48146,3222
2019-03-13 02:00,38.97,47864,3017
2019-03-13 03:00,39.41,47934,2921
2019-03-13 04:00,39.81,48521,2982
2019-03-13 05:00,41.03,50612,3221
2019-03-13 06:00,42.27,54334,3449
2019-03-13 07:00,43.8,57729,3626
2019-03-13 08:00,44.36,58167,3834
2019-03-13 09:00,44.12,57540,3808
2019-03-13 10:00,43.71,57223,3839
2019-03-13 11:00,43.38,56632,3834
2019-03-13 12:00,43.03,55991,3662
2019-03-13 13:00,42.95,55550,3516
2019-03-13 14:00,42.91,55193,3243
2019-03-13 15:00,42.91,55089,2936
2019-03-13 16:00,43.15,55470,2589
2019-03-13 17:00,44,56565,2379
2019-03-13 18:00,44.41,57174,2230
2019-03-13 19:00,43.92,56587,2268
2019-03-13 20:00,42.52,54980,2488
2019-03-13 21:00,41.95,53707,2686
2019-03-13 22:00,40.89,51510,2859
2019-03-13 23:00,39.97,49003,2945
2019-03-14 00:00,39.46,47037,3212
2019-03-14 01:00,39.01,46223,3168
2019-03-14 02:00,39,45942,2877
2019-03-14 03:00,39.25,46067,2567
2019-03-14 04:00,40.08,46892,2369
2019-03-14 05:00,40.85,49067,2269
2019-03-14 06:00,41.91,52603,2175
2019-03-14 07:00,43.93,55866,2134
2019-03-14 08:00,45.03,56548,2183
2019-03-14 09:00,44.7,56057,2214
2019-03-14 10:00,44.25,55793,2292
2019-03-14 11:00,43.62,55522,2422
2019-03-14 12:00,43.44,54894,2552
2019-03-14 13:00,43.06,54740,2619
2019-03-14 14:00,42.94,54394,2460
2019-03-14 15:00,42.92,54081,2256
2019-03-14 16:00,42.94,54159,2088
2019-03-14 17:00,43.72,55490,2155
2019-03-14 18:00,44.3,56201,2291
2019-03-14 19:00,43.65,55700,2292
2019-03-14 20:00,42.93,53988,2314
2019-03-14 21:00,42.07,52491,2408
2019-03-14 22:00,41.36,50461,2515
2019-03-14 23:00,40.92,48182,2424
2019-03-15 00:00,41.14,47396,2312
2019-03-15 01:00,40.63,46490,2394
2019-03-15 02:00,40.57,46163,2281
2019-03-15 03:00,40.84,46294,2190
2019-03-15 04:00,41.21,47085,2165
2019-03-15 05:00,42.07,49389,2049
2019-03-15 06:00,43.13,53150,1866
2019-03-15 07:00,44.97,56461,1747
2019-03-15 08:00,45.15,57315,1769
2019-03-15 09:00,44.93,57005,1821
2019-03-15 10:00,44.63,56637,1881
2019-03-15 11:00,44.22,55941,1873
2019-03-15 12:00,43.87,55198,1934
2019-03-15 13:00,43.49,54402,1933
2019-03-15 14:00,43.16,53727,1987
2019-03-15 15:00,43.04,53259,2069
2019-03-15 16:00,43.16,53447,2360
2019-03-15 17:00,43.47,54519,2842
2019-03-15 18:00,43.83,55229,3287
2019-03-15 19:00,42.83,54434,3647
2019-03-15 20:00,42.1,52528,3952
2019-03-15 21:00,41.54,51063,4160
2019-03-15 22:00,41.03,49309,4242
2019-03-15 23:00,40.75,47479,4184
2019-03-16 00:00,40.26,45741,4345
2019-03-16 01:00,39.61,44934,4260
2019-03-16 02:00,39.8,44596,4063
2019-03-16 03:00,39.35,44426,3844
2019-03-16 04:00,40.07,44699,3693
2019-03-16 05:00,40.13,45822,3534
2019-03-16 06:00,40.33,46982,3276
2019-03-16 07:00,40.73,48175,3026
2019-03-16 08:00,41.01,49735,2979
2019-03-16 09:00,41.44,50815,2868
2019-03-16 10:00,41.55,51043,2762
2019-03-16 11:00,41.44,50634,2473
2019-03-16 12:00,40.92,49940,2121
2019-03-16 13:00,40.14,49427,1777
2019-03-16 14:00,40.01,48965,1422
2019-03-16 15:00,40.45,49148,1205
2019-03-16 16:00,41.11,49714,1219
2019-03-16 17:00,41.96,51165,1508
2019-03-16 18:00,42.77,52422,1917
2019-03-16 19:00,41.92,51795,2388
2019-03-16 20:00,41.05,50248,2952
2019-03-16 21:00,40.59,49067,3420
2019-03-16 22:00,40.26,47814,3746
2019-03-16 23:00,39.38,46441,3897
2019-03-17 00:00,36.3,44865,4264
2019-03-17 01:00,35.59,44260,4356
2019-03-17 02:00,34.51,43939,4212
2019-03-17 03:00,32.56,43847,4143
2019-03-17 04:00,34.11,43978,4444
2019-03-17 05:00,34.04,44329,4468
2019-03-17 06:00,34.03,44657,4317
2019-03-17 07:00,35.01,45706,4202
2019-03-17 08:00,35.98,47149,4318
2019-03-17 09:00,37.78,48557,4281
2019-03-17 10:00,37.89,49280,4350
2019-03-17 11:00,37.55,49309,4495
2019-03-17 12:00,35.83,49028,4651
2019-03-17 13:00,35.51,48659,4776
2019-03-17 14:00,35.06,48435,4751
2019-03-17 15:00,35.14,48340,4691
2019-03-17 16:00,35.68,48926,4625
2019-03-17 17:00,39.12,50444,4725
2019-03-17 18:00,40.04,51746,4769
2019-03-17 19:00,40.54,51870,4896
2019-03-17 20:00,39.48,50764,4987
2019-03-17 21:00,38.03,49808,4991
2019-03-17 22:00,37.16,48301,4978
2019-03-17 23:00,36.1,46430,4802
2019-03-18 00:00,37.23,44474,4689
2019-03-18 01:00,35.89,43820,4713
2019-03-18 02:00,35.75,43805,4536
2019-03-18 03:00,35.83,44208,4362
2019-03-18 04:00,37.35,45335,4245
2019-03-18 05:00,40.65,47881,4154
2019-03-18 06:00,42.59,52050,4013
2019-03-18 07:00,44.88,55628,3853
2019-03-18 08:00,44.23,56415,3880
2019-03-18 09:00,43.24,55962,3886
2019-03-18 10:00,42.71,55669,3847
2019-03-18 11:00,42.33,55053,3874
2019-03-18 12:00,42.21,54529,3868
2019-03-18 13:00,42.16,54239,3825
2019-03-18 14:00,41.98,53919,3648
2019-03-18 15:00,41.92,53613,3409
2019-03-18 16:00,42.06,53530,3147
2019-03-18 17:00,43.08,54444,2940
2019-03-18 18:00,44.78,55277,2738
2019-03-18 19:00,44.99,55000,2698
2019-03-18 20:00,44.24,53439,2686
2019-03-18 21:00,42.96,51893,2584
2019-03-18 22:00,42.05,49826,2363
2019-03-18 23:00,40.43,47490,2091
2019-03-19 00:00,40.63,46020,1626
2019-03-19 01:00,40.44,45276,1534
2019-03-19 02:00,40.37,45042,1387
2019-03-19 03:00,40.33,45298,1235
2019-03-19 04:00,40.8,46345,1119
2019-03-19 05:00,42.52,48803,1031
2019-03-19 06:00,45.44,52806,935
2019-03-19 07:00,50.95,56021,807
2019-03-19 08:00,54.03,56220,663
2019-03-19 09:00,49.45,55224,548
2019-03-19 10:00,46.25,54509,452
2019-03-19 11:00,44.92,53757,424
2019-03-19 12:00,44.38,52851,438
2019-03-19 13:00,43.96,52178,452
2019-03-19 14:00,43.74,51959,441
2019-03-19 15:00,43.86,51919,491
2019-03-19 16:00,44.6,52199,520
2019-03-19 17:00,48.87,53449,477
2019-03-19 18:00,54.92,54534,478
2019-03-19 19:00,59.05,54547,538
2019-03-19 20:00,50.64,53532,688
2019-03-19 21:00,45.31,52431,897
2019-03-19 22:00,43.7,50286,1112
2019-03-19 23:00,42.06,47797,1446
2019-03-20 00:00,41.02,45503,1989
2019-03-20 01:00,39.66,44922,2324
2019-03-20 02:00,38.15,44657,2517
2019-03-20 03:00,38.04,44773,2643
2019-03-20 04:00,38.57,45399,2773
2019-03-20 05:00,40.88,47372,2870
2019-03-20 06:00,42.57,50894,2825
2019-03-20 07:00,44.12,54007,2658
2019-03-20 08:00,43.86,54492,2505
2019-03-20 09:00,42.92,53835,2291
2019-03-20 10:00,42.14,53347,2141
2019-03-20 11:00,41.55,52696,2113
2019-03-20 12:00,41.05,51929,2124
2019-03-20 13:00,40.82,51327,2153
2019-03-20 14:00,40.89,50878,2077
2019-03-20 15:00,41.31,50441,1977
2019-03-20 16:00,42.05,50521,1780
2019-03-20 17:00,43.6,51280,1577
2019-03-20 18:00,44.5,52095,1486
2019-03-20 19:00,43.75,52284,1455
2019-03-20 20:00,43.12,51016,1439
2019-03-20 21:00,42.63,49812,1405
2019-03-20 22:00,41.64,47968,1421
2019-03-20 23:00,40.22,45877,1492
2019-03-21 00:00,38.06,44356,1691
2019-03-21 01:00,37.01,43668,1878
2019-03-21 02:00,36.49,43459,2022
2019-03-21 03:00,36.26,43590,2243
2019-03-21 04:00,35.78,44340,2432
2019-03-21 05:00,38.97,46342,2613
2019-03-21 06:00,41.12,49864,2728
2019-03-21 07:00,42.9,53038,2699
2019-03-21 08:00,43.61,53456,2797
2019-03-21 09:00,41.57,52806,2818
2019-03-21 10:00,40.14,52411,2799
2019-03-21 11:00,39.47,51878,2863
2019-03-21 12:00,39.23,51091,2990
2019-03-21 13:00,38.94,50708,2967
2019-03-21 14:00,38.87,50188,2769
2019-03-21 15:00,38.84,49699,2503
2019-03-21 16:00,39.8,49860,2209
2019-03-21 17:00,41.15,50834,1960
2019-03-21 18:00,41.96,51553,1778
2019-03-21 19:00,41.69,51292,1671
2019-03-21 20:00,40.96,50016,1555
2019-03-21 21:00,40.7,48561,1436
2019-03-21 22:00,40.06,46732,1310
2019-03-21 23:00,39.09,44797,1090
2019-03-22 00:00,38.1,43678,571
2019-03-22 01:00,37.06,42935,368
2019-03-22 02:00,37.02,42739,254
2019-03-22 03:00,37.09,43077,176
2019-03-22 04:00,38.15,44045,138
2019-03-22 05:00,40.4,46529,157
2019-03-22 06:00,42.93,50658,219
2019-03-22 07:00,49.95,54300,280
2019-03-22 08:00,48.32,55012,348
2019-03-22 09:00,44.15,54300,429
2019-03-22 10:00,41.64,53728,563
2019-03-22 11:00,40.56,52627,767
2019-03-22 12:00,40.06,51577,1021
2019-03-22 13:00,39.41,50641,1211
2019-03-22 14:00,38.62,49843,1349
2019-03-22 15:00,38.45,49242,1549
2019-03-22 16:00,39.17,49180,1663
2019-03-22 17:00,41.29,50320,1757
2019-03-22 18:00,41.64,51480,1866
2019-03-22 19:00,40.67,50947,1958
2019-03-22 20:00,39.85,49149,2031
2019-03-22 21:00,38.97,47654,2137
2019-03-22 22:00,38.15,45707,2268
2019-03-22 23:00,36.33,43680,2333
2019-03-23 00:00,36.1,42044,2059
2019-03-23 01:00,35.45,41350,2006
2019-03-23 02:00,34.54,40962,1903
2019-03-23 03:00,34.45,40809,1818
2019-03-23 04:00,34.65,41057,1718
2019-03-23 05:00,35.03,41818,1647
2019-03-23 06:00,35.67,42733,1619
2019-03-23 07:00,37.26,44075,1652
2019-03-23 08:00,37.74,45788,1795
2019-03-23 09:00,37.77,46958,2003
2019-03-23 10:00,36.59,47215,2241
2019-03-23 11:00,35.47,46784,2479
2019-03-23 12:00,35.02,46133,2721
2019-03-23 13:00,34.71,45612,2923
2019-03-23 14:00,34.5,45296,3048
2019-03-23 15:00,34.61,45614,3056
2019-03-23 16:00,35.16,46462,2883
2019-03-23 17:00,37.29,48161,2586
2019-03-23 18:00,39.14,49862,2255
2019-03-23 19:00,39.08,49869,2107
2019-03-23 20:00,38.19,48250,2059
2019-03-23 21:00,36.83,46871,2004
2019-03-23 22:00,36.59,45390,1928
2019-03-23 23:00,36,43842,1784
2019-03-24 00:00,36.35,42430,1626
2019-03-24 01:00,34.85,41884,1496
2019-03-24 02:00,34.82,41674,1318
2019-03-24 03:00,34.96,41717,1170
2019-03-24 04:00,35.19,41883,1096
2019-03-24 05:00,35.52,42350,1074
2019-03-24 06:00,35.44,42802,1049
2019-03-24 07:00,36.02,43825,1095
2019-03-24 08:00,36.77,45214,1260
2019-03-24 09:00,36.57,46124,1506
2019-03-24 10:00,36.17,46509,1837
2019-03-24 11:00,35.72,46230,2110
2019-03-24 12:00,35.55,45683,2358
2019-03-24 13:00,34.99,45415,2553
2019-03-24 14:00,34.68,45441,2781
2019-03-24 15:00,35.18,45744,2894
2019-03-24 16:00,35.78,46654,2913
2019-03-24 17:00,36.65,48082,3071
2019-03-24 18:00,39.22,49628,3082
2019-03-24 19:00,40.46,50094,3159
2019-03-24 20:00,39.26,49239,3308
2019-03-24 21:00,37.8,48133,3357
2019-03-24 22:00,37.3,46696,3265
2019-03-24 23:00,37.04,44842,3264
2019-03-25 00:00,36.08,43495,2662
2019-03-25 01:00,35.71,42834,2583
2019-03-25 02:00,35.46,42854,2451
2019-03-25 03:00,35.65,43240,2314
2019-03-25 04:00,36.23,44280,2290
2019-03-25 05:00,38.15,46495,2329
2019-03-25 06:00,39.68,50306,2389
2019-03-25 07:00,40.98,53555,2377
2019-03-25 08:00,41.85,54180,2418
2019-03-25 09:00,40.96,53523,2513
2019-03-25 10:00,40.53,52974,2519
2019-03-25 11:00,40.3,52273,2443
2019-03-25 12:00,39.88,51482,2455
2019-03-25 13:00,39.62,50862,2475
2019-03-25 14:00,39.24,50663,2391
2019-03-25 15:00,39.17,50371,2255
2019-03-25 16:00,39.35,50282,2066
2019-03-25 17:00,40.14,51279,1714
2019-03-25 18:00,41.44,52493,1360
2019-03-25 19:00,43.09,52922,1330
2019-03-25 20:00,41.8,51908,1444
2019-03-25 21:00,40.29,50520,1603
2019-03-25 22:00,40.18,48687,1852
2019-03-25 23:00,38.55,46475,2151
2019-03-26 00:00,37.22,44457,2820
2019-03-26 01:00,36.96,43861,3053
2019-03-26 02:00,36.93,43661,3237
2019-03-26 03:00,37.01,43972,3301
2019-03-26 04:00,36.89,44866,3391
2019-03-26 05:00,37.75,47088,3478
2019-03-26 06:00,39.78,50716,3413
2019-03-26 07:00,42.13,53803,3325
2019-03-26 08:00,41.93,54069,3252
2019-03-26 09:00,40.58,53068,3118
2019-03-26 10:00,40.61,52464,2853
2019-03-26 11:00,40.3,51837,2343
2019-03-26 12:00,40.13,51162,1859
2019-03-26 13:00,40.16,50664,1548
2019-03-26 14:00,40.09,50413,1356
2019-03-26 15:00,40.19,50245,1252
2019-03-26 16:00,40.28,50506,1181
2019-03-26 17:00,41.17,51452,1107
2019-03-26 18:00,44.19,52313,1050
2019-03-26 19:00,45.83,52499,1156
2019-03-26 20:00,43.43,51729,1341
2019-03-26 21:00,42,50439,1577
2019-03-26 22:00,40.93,48417,1828
2019-03-26 23:00,39.22,46059,2095
2019-03-27 00:00,37.89,44047,2002
2019-03-27 01:00,37.17,43320,2089
2019-03-27 02:00,37.04,43086,2172
2019-03-27 03:00,37.01,43182,2187
2019-03-27 04:00,36.91,43906,2151
2019-03-27 05:00,38.67,45975,2203
2019-03-27 06:00,40.57,49585,2233
2019-03-27 07:00,43.59,52970,2243
2019-03-27 08:00,45.25,53266,2285
2019-03-27 09:00,42.9,52660,2293
2019-03-27 10:00,41.42,51951,2182
